АВС/ DEF;От;До;Емкость;Оператор;Регион
901;2669153;2669153;1;Ростелеком;Пермский край
901;2669154;2669155;2;РТ-Мобайл;Пермский край
901;2669156;2669156;1;Ростелеком;Пермский край
901;2669157;2669161;5;РТ-Мобайл;Пермский край
901;2669162;2669162;1;Ростелеком;Пермский край
901;2669163;2669239;77;РТ-Мобайл;Пермский край
901;2669240;2669241;2;Ростелеком;Пермский край
901;2669242;2669273;32;РТ-Мобайл;Пермский край
901;2669274;2669274;1;Ростелеком;Пермский край
901;2669275;2669289;15;РТ-Мобайл;Пермский край
901;2669290;2669290;1;Ростелеком;Пермский край
901;2669291;2669291;1;РТ-Мобайл;Пермский край
901;2669292;2669293;2;Ростелеком;Пермский край
901;2669294;2669313;20;РТ-Мобайл;Пермский край
901;2669314;2669314;1;Ростелеком;Пермский край
901;2669315;2669315;1;РТ-Мобайл;Пермский край
901;2669316;2669316;1;Ростелеком;Пермский край
901;2669317;2669345;29;РТ-Мобайл;Пермский край
901;2669346;2669348;3;Ростелеком;Пермский край
901;2669349;2669379;31;РТ-Мобайл;Пермский край
901;2669380;2669380;1;Ростелеком;Пермский край
901;2669381;2669971;591;РТ-Мобайл;Пермский край
901;2669972;2669973;2;Ростелеком;Пермский край
901;2669974;2670003;30;РТ-Мобайл;Пермский край
901;2670004;2670006;3;Ростелеком;Пермский край
901;2670007;2670013;7;РТ-Мобайл;Пермский край
901;2670014;2670018;5;Ростелеком;Пермский край
901;2670019;2670023;5;РТ-Мобайл;Пермский край
901;2670024;2670024;1;Ростелеком;Пермский край
901;2670025;2670075;51;РТ-Мобайл;Пермский край
901;2670076;2670076;1;Ростелеком;Пермский край
901;2670077;2670094;18;РТ-Мобайл;Пермский край
901;2670095;2670095;1;Ростелеком;Пермский край
901;2670096;2670101;6;РТ-Мобайл;Пермский край
901;2670102;2670102;1;Ростелеком;Пермский край
901;2670103;2670342;240;РТ-Мобайл;Пермский край
901;2670343;2670343;1;Ростелеком;Пермский край
901;2670344;2670344;1;РТ-Мобайл;Пермский край
901;2670345;2670346;2;Ростелеком;Пермский край
901;2670347;2670351;5;РТ-Мобайл;Пермский край
901;2670352;2670352;1;Ростелеком;Пермский край
901;2670353;2670388;36;РТ-Мобайл;Пермский край
901;2670389;2670389;1;Ростелеком;Пермский край
901;2670390;2670500;111;РТ-Мобайл;Пермский край
901;2670501;2670501;1;Ростелеком;Пермский край
901;2670502;2670531;30;РТ-Мобайл;Пермский край
901;2670532;2670532;1;Ростелеком;Пермский край
901;2670533;2670555;23;РТ-Мобайл;Пермский край
901;2670556;2670556;1;Ростелеком;Пермский край
901;2670557;2670606;50;РТ-Мобайл;Пермский край
901;2670607;2670607;1;Ростелеком;Пермский край
901;2670608;2670612;5;РТ-Мобайл;Пермский край
901;2670613;2670613;1;Ростелеком;Пермский край
901;2670614;2670726;113;РТ-Мобайл;Пермский край
901;2670727;2670727;1;Ростелеком;Пермский край
901;2670728;2670764;37;РТ-Мобайл;Пермский край
901;2670765;2670765;1;Ростелеком;Пермский край
901;2670766;2670772;7;РТ-Мобайл;Пермский край
901;2670773;2670773;1;Ростелеком;Пермский край
901;2670774;2670778;5;РТ-Мобайл;Пермский край
901;2670779;2670779;1;Ростелеком;Пермский край
901;2670780;2670780;1;РТ-Мобайл;Пермский край
901;2670781;2670781;1;Ростелеком;Пермский край
901;2670782;2670785;4;РТ-Мобайл;Пермский край
901;2670786;2670786;1;Ростелеком;Пермский край
901;2670787;2670792;6;РТ-Мобайл;Пермский край
901;2670793;2670793;1;Ростелеком;Пермский край
901;2670794;2670861;68;РТ-Мобайл;Пермский край
901;2670862;2670862;1;Ростелеком;Пермский край
901;2670863;2670891;29;РТ-Мобайл;Пермский край
901;2670892;2670892;1;Ростелеком;Пермский край
901;2670893;2670985;93;РТ-Мобайл;Пермский край
901;2670986;2670986;1;Ростелеком;Пермский край
901;2670987;2671134;148;РТ-Мобайл;Пермский край
901;2671135;2671135;1;Ростелеком;Пермский край
901;2671136;2671157;22;РТ-Мобайл;Пермский край
901;2671158;2671159;2;Ростелеком;Пермский край
901;2671160;2671236;77;РТ-Мобайл;Пермский край
901;2671237;2671238;2;Ростелеком;Пермский край
901;2671239;2671314;76;РТ-Мобайл;Пермский край
901;2671315;2671315;1;Ростелеком;Пермский край
901;2671316;2671403;88;РТ-Мобайл;Пермский край
901;2671404;2671404;1;Ростелеком;Пермский край
901;2671405;2671447;43;РТ-Мобайл;Пермский край
901;2671448;2671448;1;Ростелеком;Пермский край
901;2671449;2671530;82;РТ-Мобайл;Пермский край
901;2671531;2671531;1;Ростелеком;Пермский край
901;2671532;2671697;166;РТ-Мобайл;Пермский край
901;2671698;2671698;1;Ростелеком;Пермский край
901;2671699;2671756;58;РТ-Мобайл;Пермский край
